time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-03T04:45:57.510Z,52.1519,174.0483,40.07,5,mb,,179,0.579,0.7,us,us2000jcm5,2019-03-01T06:15:22.040Z,"63km S of Shemya Island, Alaska",earthquake,8.3,6.1,0.024,577,reviewed,us,us
2019-02-02T19:10:12.770Z,35.5563,141.106,32.83,5,mb,,94,2.322,0.6,us,us2000jcgs,2019-02-27T06:29:26.581Z,"31km SE of Hasaki, Japan",earthquake,6.4,4.7,0.054,107,reviewed,us,us
2019-02-02T17:55:38.800Z,-41.3352,-88.2731,10,5.5,mww,,42,10.728,0.91,us,us2000jcg3,2019-02-26T15:04:35.040Z,"West Chile Rise",earthquake,7.4,1.5,0.048,41,reviewed,us,us
2019-02-02T13:10:20.600Z,-2.9676,100.0958,10,5.1,mb,,169,3.171,0.79,us,us2000jce9,2019-03-03T16:47:43.040Z,"173km SW of Sungaipenuh, Indonesia",earthquake,8.3,1.9,0.067,72,reviewed,us,us
2019-02-02T12:04:34.470Z,36.4642,70.7006,211.72,5.6,mww,,20,1.312,0.74,us,us2000jcds,2019-03-02T06:08:25.922Z,"46km SSW of Jarm, Afghanistan",earthquake,6.4,4,0.052,35,reviewed,us,us
2019-02-02T11:01:39.580Z,-2.714,100.3367,10,5.9,mb,,84,10.948,0.95,us,us2000jcdi,2019-02-02T13:04:44.198Z,"135km WSW of Sungaipenuh, Indonesia",earthquake,10.3,1.8,0.059,104,reviewed,us,us
2019-02-02T10:59:29.210Z,-2.8943,100.0972,10,5.9,mww,,42,3.203,1.07,us,us2000jccs,2019-02-04T17:10:43.040Z,"168km WSW of Sungaipenuh, Indonesia",earthquake,6.7,1.8,0.069,20,reviewed,us,us
2019-02-02T09:58:11.360Z,-2.876,100.0594,10,5.3,mb,,85,3.245,0.69,us,us2000jcc6,2019-03-02T08:17:51.040Z,"169km SSE of Muara Siberut, Indonesia",earthquake,8.1,1.8,0.056,107,reviewed,us,us
2019-02-02T09:27:36.030Z,-2.8458,100.0764,20,6.1,mww,,38,3.243,0.72,us,us2000jcbz,2019-03-02T07:33:26.563Z,"168km WSW of Sungaipenuh, Indonesia",earthquake,6.7,1.8,0.073,18,reviewed,us,us
2019-02-02T09:03:09.840Z,-2.8247,100.0072,10,5.4,mww,,29,3.295,0.66,us,us2000jcbm,2019-03-02T06:40:33.218Z,"162km SSE of Muara Siberut, Indonesia",earthquake,6.9,1.8,0.073,18,reviewed,us,us
2019-02-02T07:01:59.900Z,-15.6586,-174.911,249.69,5.4,mww,,54,3.38,0.81,us,us2000jca7,2019-02-27T07:45:22.763Z,"128km WNW of Hihifo, Tonga",earthquake,8.2,5.5,0.073,18,reviewed,us,us
2019-02-02T01:11:39.600Z,-16.6409,-173.5706,35,5.3,mb,,32,3.22,1.43,us,us2000jc92,2019-03-01T02:33:55.040Z,"78km SSE of Hihifo, Tonga",earthquake,8.2,1.9,0.035,277,reviewed,us,us
2019-02-02T01:10:58.580Z,0.395,125.3364,29.49,5.2,mww,,36,2.064,1.4,us,us2000jc91,2019-03-01T02:09:16.040Z,"111km SSE of Tondano, Indonesia",earthquake,7.8,3.8,0.071,19,reviewed,us,us
2019-02-01T23:48:13.610Z,-23.709,-176.8628,90.6,5.3,mb,,24,5.595,0.84,us,us2000jc8b,2019-02-02T00:23:09.040Z,"South of the Fiji Islands",earthquake,8,4.8,0.028,426,reviewed,us,us
2019-02-01T21:54:40.400Z,46.8367,83.3582,10,5.3,mb,,25,0.734,0.59,us,us2000jc66,2019-02-03T02:59:33.313Z,"119km SSW of Tughyl, Kazakhstan",earthquake,5.3,1.8,0.024,578,reviewed,us,us
2019-02-01T16:14:12.780Z,14.8382,-92.1868,66,6.5,mww,,29,0.569,1.91,us,us2000jbub,2019-03-03T16:23:39.136Z,"6km NNW of Frontera Hidalgo, Mexico",earthquake,6.8,1.8,0.037,69,reviewed,us,us
2019-02-01T14:51:15.730Z,21.4221,144.3258,10,5,mb,,115,6.303,1.37,us,us2000jbu2,2019-02-01T15:48:01.040Z,"114km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.5,1.9,0.053,111,reviewed,us,us
2019-02-01T09:41:00.830Z,21.4906,144.4126,34.06,5.2,mww,,112,5.938,1.17,us,us2000jbr6,2019-02-01T09:58:20.040Z,"116km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.1,5,0.073,18,reviewed,us,us
2019-02-01T06:04:02.190Z,-12.9858,165.9332,10,5,mb,,54,6.848,0.81,us,us2000jbnr,2019-02-24T14:11:31.040Z,"201km WNW of Sola, Vanuatu",earthquake,10,1.9,0.113,25,reviewed,us,us
2019-01-31T19:14:40.380Z,21.4041,143.7973,10,5,mb,,132,15.233,0.96,us,us2000jbed,2019-02-26T21:20:59.040Z,"149km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.3,1.9,0.042,180,reviewed,us,us
2019-01-31T18:17:13.400Z,21.4475,143.8304,10,5.1,mb,,151,15.081,1.14,us,us2000jbcc,2019-02-26T21:11:23.040Z,"149km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,13.5,1.9,0.037,230,reviewed,us,us
2019-01-31T16:32:52.300Z,-33.7054,78.3505,10,5,mb,,74,4.131,0.69,us,us2000jbay,2019-02-16T22:37:18.040Z,"Mid-Indian Ridge",earthquake,9.5,1.8,0.085,44,reviewed,us,us
2019-01-31T14:33:57.110Z,-24.3375,-179.8253,499.95,5.5,mww,,52,5.173,1.11,us,us2000jb9t,2019-03-03T15:35:28.505Z,"South of the Fiji Islands",earthquake,10.1,5,0.071,19,reviewed,us,us
2019-01-31T10:18:06.160Z,6.0698,-82.6268,10,5.4,mww,,144,2.707,1.35,us,us2000jb6k,2019-02-27T11:48:48.707Z,"218km S of Punta de Burica, Panama",earthquake,8.1,1.9,0.05,38,reviewed,us,us
2019-01-31T05:50:20.500Z,-19.5226,169.5101,186.82,5.4,mww,,23,3.829,0.7,us,us2000jb3v,2019-03-01T12:39:02.885Z,"25km E of Isangel, Vanuatu",earthquake,7.4,4.3,0.048,42,reviewed,us,us
2019-01-31T04:40:30.240Z,13.4636,-88.3658,180.61,5.2,mb,,125,1.214,0.9,us,us2000jb2y,2019-02-01T16:29:17.079Z,"4km SSW of Chinameca, El Salvador",earthquake,2.8,7,0.03,373,reviewed,us,us
2019-01-31T00:16:48.840Z,23.9435,-109.0615,10,5.3,mww,,101,0.848,0.95,us,us2000jazu,2019-02-16T03:15:20.941Z,"117km NNE of San Jose del Cabo, Mexico",earthquake,5.7,1.8,0.04,61,reviewed,us,us
2019-01-30T15:31:33.440Z,-4.6334,-105.48,10,5.9,mww,,72,22.669,0.78,us,us1000is2c,2019-02-20T03:59:37.456Z,"Central East Pacific Rise",earthquake,11.6,1.8,0.05,39,reviewed,us,us
2019-01-30T07:44:45.250Z,-25.8985,-70.6676,51,5.6,mww,,41,0.256,1.34,us,us1000iryd,2019-02-27T11:12:15.290Z,"58km SSW of Taltal, Chile",earthquake,6.2,1.8,0.051,37,reviewed,us,us
2019-01-30T06:23:49.000Z,-15.1799,-173.0213,10,5.3,mb,,87,1.745,1.22,us,us1000iry2,2019-02-27T10:58:41.040Z,"115km NE of Hihifo, Tonga",earthquake,5.7,1.8,0.03,382,reviewed,us,us
2019-01-30T05:21:35.900Z,23.7346,122.4948,24.94,5.3,mww,,37,0.868,1.23,us,us1000irxk,2019-02-27T10:46:47.193Z,"94km ESE of Hualian, Taiwan",earthquake,5.2,3.9,0.055,32,reviewed,us,us
2019-01-30T01:46:11.550Z,17.456,-93.9655,171.68,5.4,mww,,36,0.949,1.23,us,us1000irvq,2019-02-14T23:51:55.856Z,"54km SSE of Las Choapas, Mexico",earthquake,4.8,4.1,0.066,22,reviewed,us,us
2019-01-29T23:35:00.180Z,-15.5111,-72.3765,109.26,5.5,mww,,67,3.446,0.81,us,us1000iru6,2019-02-14T03:26:37.490Z,"27km S of Orcopampa, Peru",earthquake,9.2,1.6,0.052,35,reviewed,us,us
2019-01-29T16:24:51.930Z,-3.0859,139.6899,35,5,mb,,43,1.161,1.08,us,us2000ja2w,2019-02-19T16:26:04.040Z,"111km WSW of Abepura, Indonesia",earthquake,7.9,1.9,0.068,69,reviewed,us,us
2019-01-29T03:42:22.700Z,34.9184,141.1344,10,5,mww,,31,2.106,0.89,us,us2000j9y2,2019-01-29T18:19:06.789Z,"77km ESE of Ohara, Japan",earthquake,6.5,1.7,0.073,18,reviewed,us,us
2019-01-29T00:53:20.290Z,16.6795,-94.9985,77.3,5,mww,,105,2.773,1.09,us,us2000j9x7,2019-01-30T05:22:56.539Z,"15km NE of San Jeronimo Ixtepec, Mexico",earthquake,6.9,5.8,0.071,19,reviewed,us,us
2019-01-28T21:07:09.960Z,3.0835,-75.6461,13.06,5.5,mww,,73,1.49,1.13,us,us2000j9um,2019-02-18T05:51:46.386Z,"12km S of Planadas, Colombia",earthquake,5.3,3.4,0.05,39,reviewed,us,us
2019-01-28T16:00:16.790Z,-17.9627,-179.2838,618.77,5.5,mww,,70,2.545,1.15,us,us2000j9pz,2019-02-18T17:13:32.229Z,"222km SE of Lambasa, Fiji",earthquake,10.5,4,0.071,19,reviewed,us,us
2019-01-28T13:03:57.620Z,-3.6407,139.3552,56.36,5.1,mb,,62,1.751,0.88,us,us2000j9p0,2019-02-13T22:05:49.040Z,"176km SW of Abepura, Indonesia",earthquake,6.5,5.9,0.048,140,reviewed,us,us
2019-01-28T09:00:47.380Z,-35.5891,-72.9602,21,5.2,mww,,101,1.171,0.92,us,us2000j9mr,2019-02-25T12:16:14.679Z,"56km WSW of Constitucion, Chile",earthquake,5.2,1.8,0.061,26,reviewed,us,us
2019-01-28T06:06:12.870Z,9.836,126.3259,10,5.1,mb,,54,2.846,0.69,us,us2000j9ly,2019-02-28T13:43:06.040Z,"19km ENE of General Luna, Philippines",earthquake,8.2,1.8,0.043,175,reviewed,us,us
2019-01-27T21:59:23.830Z,-2.9619,146.4135,26.13,5,mb,,61,1.318,0.81,us,us2000j9i7,2019-02-26T03:28:44.040Z,"141km SW of Lorengau, Papua New Guinea",earthquake,7.9,5.2,0.113,25,reviewed,us,us
2019-01-27T10:16:28.720Z,-20.1034,-177.8156,562.36,5.8,mww,,42,4.56,0.8,us,us2000j9fn,2019-02-16T14:19:37.985Z,"110km ENE of Ndoi Island, Fiji",earthquake,10.1,3.8,0.063,24,reviewed,us,us
2019-01-27T06:24:56.690Z,11.505,125.872,35,5,mb,,79,4.416,0.76,us,us2000j9dk,2019-02-27T11:59:26.040Z,"33km NE of Hernani, Philippines",earthquake,8.1,1.9,0.038,224,reviewed,us,us
2019-01-26T20:04:38.490Z,-21.1495,-178.9444,582.68,5.3,mb,,19,4.415,0.74,us,us2000j99f,2019-02-09T05:12:22.040Z,"60km SSW of Ndoi Island, Fiji",earthquake,9.7,5.6,0.044,174,reviewed,us,us
2019-01-26T19:56:44.070Z,-21.0475,-178.9592,588,6.2,mww,,17,4.329,0.86,us,us2000j98z,2019-02-09T04:16:47.329Z,"51km SSW of Ndoi Island, Fiji",earthquake,9.1,1.9,0.051,37,reviewed,us,us
2019-01-26T17:07:37.800Z,-6.5086,130.3095,91.78,5.2,mww,,25,1.762,0.83,us,us2000j97u,2019-02-16T20:34:20.040Z,"194km NW of Saumlaki, Indonesia",earthquake,5.2,4,0.073,18,reviewed,us,us
2019-01-26T12:32:26.880Z,3.0271,-75.7211,10,5.6,mww,,67,2.282,0.77,us,us2000j967,2019-02-24T12:17:36.857Z,"11km NW of Santa Maria, Colombia",earthquake,6.2,1.7,0.046,46,reviewed,us,us
2019-01-26T08:23:02.890Z,40.3312,142.238,45.65,5.5,mww,,90,1.004,0.69,us,us2000j94y,2019-02-16T13:33:13.140Z,"65km ESE of Hachinohe, Japan",earthquake,7.3,4.9,0.069,20,reviewed,us,us
2019-01-26T08:12:48.740Z,-5.4962,133.7648,10,5.9,mww,,19,2.972,0.85,us,us2000j94v,2019-02-22T09:20:06.491Z,"58km WNW of Dobo, Indonesia",earthquake,6.6,1.7,0.044,50,reviewed,us,us
2019-01-26T03:51:38.430Z,-7.0194,156.3109,361.92,6.2,mww,,13,4.328,1.15,us,us2000j92w,2019-02-24T01:29:30.166Z,"49km SW of Chirovanga, Solomon Islands",earthquake,8.4,3.2,0.048,41,reviewed,us,us
2019-01-26T02:07:21.840Z,-10.8381,165.9765,35.84,5.7,mww,,30,6.096,1.04,us,us2000j92j,2019-02-24T01:03:46.793Z,"20km SE of Lata, Solomon Islands",earthquake,9.1,4.3,0.068,21,reviewed,us,us
2019-01-25T19:42:09.870Z,-15.4567,-173.5941,93.53,5,mb,,80,2.336,1.02,us,us2000j8y2,2019-02-15T22:57:53.040Z,"57km NNE of Hihifo, Tonga",earthquake,7.3,4.6,0.042,182,reviewed,us,us
2019-01-25T19:40:42.240Z,-19.1235,168.6132,37.8,5,mb,,51,3.568,0.58,us,us2000j8y4,2019-02-15T22:40:24.660Z,"83km NW of Isangel, Vanuatu",earthquake,10.4,5.5,0.063,80,reviewed,us,us
2019-01-25T04:45:22.140Z,-14.5405,-75.3797,60.91,5.7,mww,,78,2.909,1.15,us,us2000j8n4,2019-02-24T00:32:07.828Z,"19km W of Rio Grande, Peru",earthquake,7.5,3.7,0.044,50,reviewed,us,us
2019-01-24T18:56:35.930Z,-6.0547,148.0342,59.4,5.2,mb,,19,4.04,1.1,us,us2000j8ej,2019-02-18T18:46:44.040Z,"63km NNE of Finschhafen, Papua New Guinea",earthquake,8.1,5.4,0.049,136,reviewed,us,us
2019-01-24T15:56:02.510Z,-9.6183,-74.6851,73.84,5.1,mb,,57,2.711,0.71,us,us2000j8be,2019-02-24T00:30:37.227Z,"127km S of Campoverde, Peru",earthquake,5.5,6.4,0.068,71,reviewed,us,us
2019-01-24T14:30:54.040Z,36.0579,28.0967,48.31,5.2,mww,,41,0.156,0.85,us,us2000j898,2019-03-02T22:30:58.040Z,"8km ESE of Lardos, Greece",earthquake,6.8,4.2,0.055,32,reviewed,us,us
2019-01-24T11:32:34.630Z,-22.5489,-174.3093,40.46,5.2,mb,,93,5.36,1.07,us,us2000j87i,2019-02-25T08:43:10.040Z,"149km SSE of `Ohonua, Tonga",earthquake,4.3,6,0.091,40,reviewed,us,us
2019-01-24T10:28:28.420Z,-30.1191,-71.3753,58.3,5.1,mb,,61,0.232,1.13,us,us2000j86l,2019-02-25T08:30:32.040Z,"18km S of Coquimbo, Chile",earthquake,6.7,0.8,0.036,245,reviewed,us,us
2019-01-24T08:34:52.380Z,19.2528,121.1356,19,5.5,mww,,60,3.547,0.79,us,us2000j85q,2019-03-02T21:05:28.040Z,"71km N of Claveria, Philippines",earthquake,7.6,1.9,0.039,63,reviewed,us,us
2019-01-24T03:04:57.770Z,6.7506,-73.0062,159.2,5.2,mb,,62,2.301,0.69,us,us2000j832,2019-02-25T04:52:10.040Z,"6km NNE of Aratoca, Colombia",earthquake,7.5,6.5,0.028,433,reviewed,us,us
2019-01-24T02:26:36.840Z,-3.095,146.6678,10,5,mb,,89,1.256,0.66,us,us2000j82r,2019-02-26T03:53:31.040Z,"136km SSW of Lorengau, Papua New Guinea",earthquake,7.2,1.9,0.101,31,reviewed,us,us
2019-01-24T00:52:38.660Z,-15.1432,-173.3732,10,5.4,mb,,37,4.668,0.77,us,us2000j82f,2019-03-02T20:53:52.040Z,"97km NNE of Hihifo, Tonga",earthquake,9.2,1.7,0.054,118,reviewed,us,us
2019-01-23T17:52:58.870Z,-30.4213,-178.0027,24.88,5.2,mb,,82,1.174,1.19,us,us2000j7xr,2019-02-18T17:45:19.040Z,"128km S of Raoul Island, New Zealand",earthquake,8.4,4.5,0.056,107,reviewed,us,us
2019-01-23T14:48:29.260Z,7.9833,-37.974,10,5.3,mww,,46,13.875,0.74,us,us2000j7uc,2019-02-15T08:11:11.765Z,"Central Mid-Atlantic Ridge",earthquake,5.8,1.9,0.061,26,reviewed,us,us
2019-01-23T12:36:10.230Z,-10.4128,119.0016,10,5,mb,,98,3.647,0.74,us,us2000j7t5,2019-02-23T13:41:04.040Z,"80km S of Kahale, Indonesia",earthquake,2.7,1.9,0.072,61,reviewed,us,us
2019-01-23T11:39:02.390Z,-10.2981,118.9231,24,5.6,mww,,51,3.663,0.81,us,us2000j7rv,2019-02-23T06:36:38.874Z,"69km SSW of Kahale, Indonesia",earthquake,6.7,1.8,0.06,27,reviewed,us,us
2019-01-23T07:06:56.910Z,-33.4784,-177.9345,10,5.1,mb,,75,4.22,1.11,us,us2000j7ns,2019-02-25T12:58:53.040Z,"244km SSE of L'Esperance Rock, New Zealand",earthquake,9.5,1.8,0.09,40,reviewed,us,us
2019-01-22T19:01:43.580Z,-43.1219,42.3568,13,6.7,mww,,17,7.527,0.72,us,us2000j7dn,2019-02-14T17:58:30.827Z,"Prince Edward Islands region",earthquake,4.9,1.7,0.04,61,reviewed,us,us
2019-01-22T06:41:09.070Z,41.4343,-29.2283,10,5,mb,,118,4.649,0.74,us,us2000j74v,2019-02-25T12:30:59.040Z,"272km NE of Santa Cruz das Flores, Portugal",earthquake,13.1,1.9,0.053,112,reviewed,us,us
2019-01-22T05:10:03.490Z,-10.4071,119.0372,24,6.4,mww,,32,3.614,1.32,us,us2000j73a,2019-03-02T20:54:23.040Z,"78km S of Kahale, Indonesia",earthquake,5.3,1.8,0.036,75,reviewed,us,us
2019-01-22T04:43:19.680Z,58.3317,-155.3231,121.5,5.2,mww,,,,0.9,ak,ak01910ggmj6,2019-02-25T04:05:18.040Z,"87km ESE of King Salmon, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-01-22T01:57:01.110Z,-10.3318,119.0815,39,5.1,mb,,55,3.54,0.97,us,us2000j71t,2019-02-26T02:42:57.040Z,"69km SSW of Bogorawatu, Indonesia",earthquake,7.2,5.8,0.07,66,reviewed,us,us
2019-01-22T00:08:31.770Z,-10.3438,119.1059,10,5,mb,,41,3.524,0.91,us,us2000j70v,2019-01-26T22:51:32.040Z,"70km SSW of Bogorawatu, Indonesia",earthquake,7,1.8,0.075,56,reviewed,us,us
2019-01-21T23:59:23.860Z,-10.3278,119.1521,26,6,mww,,41,3.477,1.18,us,us2000j70q,2019-03-01T00:01:53.336Z,"66km SSW of Bogorawatu, Indonesia",earthquake,6.2,1.8,0.039,64,reviewed,us,us
2019-01-21T16:47:47.980Z,4.4894,126.9129,9.68,5.1,mww,,90,2.886,0.8,us,us2000j6va,2019-03-02T20:20:16.040Z,"189km ESE of Sarangani, Philippines",earthquake,7.3,2.9,0.071,19,reviewed,us,us
2019-01-21T11:57:20.180Z,15.5944,-94.7318,29,5.7,mww,,71,1.461,1.21,us,us2000j6tj,2019-03-02T20:16:49.040Z,"71km S of San Francisco del Mar, Mexico",earthquake,3.9,1.8,0.05,38,reviewed,us,us
2019-01-21T09:55:26.900Z,-22.8513,69.1853,10,5.4,mww,,65,12.585,1.39,us,us2000j7ut,2019-02-28T15:55:39.475Z,"Mid-Indian Ridge",earthquake,10.7,1.9,0.058,29,reviewed,us,us
2019-01-21T01:36:34.380Z,-21.9331,169.1985,9,5.7,mww,,90,2.56,1.4,us,us2000j6qr,2019-03-02T20:05:33.040Z,"142km ESE of Tadine, New Caledonia",earthquake,9.2,1.8,0.057,30,reviewed,us,us
2019-01-21T00:35:45.800Z,-21.8955,169.0153,10,5.5,mww,,31,2.393,1.12,us,us2000j6qe,2019-03-02T20:15:28.040Z,"123km ESE of Tadine, New Caledonia",earthquake,7.6,1.7,0.073,18,reviewed,us,us
2019-01-20T15:49:50.390Z,35.6133,28.2908,10,5,mww,,48,0.614,1.05,us,us2000j6mu,2019-03-02T19:54:19.040Z,"58km SSE of Lardos, Greece",earthquake,4.5,1.9,0.071,19,reviewed,us,us
2019-01-20T14:28:30.290Z,30.3908,87.6229,9.85,5.2,mb,,37,6.09,0.67,us,us2000j6mf,2019-02-03T16:29:40.040Z,"113km WSW of Jiajuedibu, China",earthquake,7.8,3.2,0.038,233,reviewed,us,us
2019-01-20T01:32:52.480Z,-30.0404,-71.3815,63,6.7,mww,,22,0.173,1.47,us,us2000j6hy,2019-02-26T23:57:44.235Z,"10km SSW of Coquimbo, Chile",earthquake,5.8,1.8,0.036,73,reviewed,us,us
2019-01-19T18:37:08.980Z,-5.6248,142.1542,28.5,5.1,mb,,24,3.411,0.71,us,us2000j6ez,2019-02-07T22:20:06.040Z,"110km ENE of Kiunga, Papua New Guinea",earthquake,7.1,4.2,0.045,164,reviewed,us,us
2019-01-19T18:09:48.830Z,12.4298,144.1569,6.45,5,mb,,50,1.345,0.69,us,us2000j6ex,2019-02-07T21:39:20.039Z,"107km SSW of Merizo Village, Guam",earthquake,7.8,4,0.035,270,reviewed,us,us
2019-01-19T14:03:01.640Z,2.3048,126.6983,48.3,5,mb,,110,1.662,1.06,us,us2000j6cr,2019-02-11T17:11:13.040Z,"159km WNW of Tobelo, Indonesia",earthquake,8.1,6.3,0.046,149,reviewed,us,us
2019-01-18T21:27:01.400Z,-3.3044,-76.8512,103,5.7,mww,,26,2.543,0.79,us,us2000j63c,2019-03-02T19:56:50.040Z,"169km N of Barranca, Peru",earthquake,7.6,1.8,0.037,70,reviewed,us,us
2019-01-18T18:51:59.980Z,3.3133,128.6607,11.95,5.1,mww,,48,2.836,0.87,us,us2000j5zh,2019-03-02T19:39:18.040Z,"189km NNE of Tobelo, Indonesia",earthquake,7.8,3.8,0.069,20,reviewed,us,us
2019-01-18T16:40:43.360Z,8.4011,-103.2479,10,5.9,mww,,59,10.183,1.15,us,us2000j5sx,2019-03-02T19:36:09.040Z,"Northern East Pacific Rise",earthquake,8.9,1.8,0.048,41,reviewed,us,us
2019-01-18T13:18:31.080Z,-19.21,168.7383,39.22,6,mww,,19,3.566,0.78,us,us2000j5qu,2019-03-02T19:30:28.040Z,"67km NW of Isangel, Vanuatu",earthquake,7.9,3.4,0.037,70,reviewed,us,us
2019-01-18T12:46:24.200Z,35.8998,140.5698,49.97,5.1,mww,,59,1.973,0.87,us,us2000j5qm,2019-03-01T13:13:27.040Z,"4km SSE of Itako, Japan",earthquake,5.8,1.9,0.086,13,reviewed,us,us
2019-01-17T22:16:13.780Z,-52.5002,12.6438,10,5.3,mb,,68,20.427,0.69,us,us2000j5dv,2019-01-20T03:28:41.040Z,"Southwest of Africa",earthquake,11.6,1.8,0.063,84,reviewed,us,us
2019-01-17T16:53:15.690Z,-3.2129,146.4872,10,5.7,mww,,16,1.456,0.85,us,us2000j56c,2019-02-02T22:11:24.333Z,"157km SSW of Lorengau, Papua New Guinea",earthquake,3.7,1.8,0.05,38,reviewed,us,us
2019-01-17T15:48:28.570Z,-3.0649,146.4442,10,5.1,mb,,51,1.37,0.82,us,us2000j54u,2019-02-02T20:10:47.040Z,"147km SW of Lorengau, Papua New Guinea",earthquake,6,1.8,0.059,93,reviewed,us,us
2019-01-17T15:14:19.900Z,-3.1497,146.356,10,5.1,mb,,50,1.492,1.17,us,us2000j54b,2019-01-31T23:01:55.040Z,"160km SW of Lorengau, Papua New Guinea",earthquake,8.6,1.8,0.054,115,reviewed,us,us
2019-01-17T15:09:06.760Z,-3.1026,146.5888,10,5,mb,,133,1.307,0.81,us,us2000jbwc,2019-02-01T22:32:59.040Z,"141km SSW of Lorengau, Papua New Guinea",earthquake,13.1,0.9,0.133,18,reviewed,us,us
2019-01-17T15:06:35.650Z,-3.2307,146.3889,10,6.2,mww,,40,1.531,1.01,us,us2000j545,2019-02-27T16:34:10.407Z,"165km SW of Lorengau, Papua New Guinea",earthquake,6.2,1.7,0.047,43,reviewed,us,us
2019-01-17T12:56:36.920Z,29.6169,-114.0941,10,5.3,mww,,172,1.559,1.21,us,us2000j517,2019-02-28T15:49:38.040Z,"135km NNW of San Luis, Mexico",earthquake,7.3,2,0.035,78,reviewed,us,us
2019-01-17T10:51:59.950Z,-4.1918,68.1968,10,5.1,mb,,107,5.306,1.21,us,us2000j50c,2019-02-21T08:59:55.040Z,"Chagos Archipelago region",earthquake,12.8,1.8,0.082,48,reviewed,us,us
2019-01-17T02:54:48.410Z,-14.3605,167.3224,182.41,5.1,mb,,53,7.714,0.93,us,us2000j4uz,2019-02-20T03:57:30.040Z,"58km SSW of Sola, Vanuatu",earthquake,9.6,5.3,0.078,53,reviewed,us,us
2019-01-17T02:53:06.400Z,7.4036,94.3739,88,5.4,mww,,25,3.348,0.91,us,us2000j4uw,2019-02-27T00:03:19.032Z,"132km ESE of Mohean, India",earthquake,7.3,1.9,0.047,44,reviewed,us,us
2019-01-16T10:53:15.150Z,3.5808,128.6696,10,5.1,mb,,88,3.079,0.95,us,us2000j4gk,2019-02-16T08:19:53.040Z,"217km NNE of Tobelo, Indonesia",earthquake,7.9,1.9,0.049,133,reviewed,us,us
2019-01-16T10:49:27.270Z,3.4827,128.6337,11,5.5,mww,,72,2.975,0.9,us,us2000j4gj,2019-02-27T09:37:11.545Z,"206km NNE of Tobelo, Indonesia",earthquake,7.4,1.8,0.066,22,reviewed,us,us
2019-01-16T08:32:57.040Z,-43.829,-16.018,10,5.1,mb,,85,16.948,1.16,us,us2000j4fm,2019-02-28T16:00:20.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.9,1.8,0.078,54,reviewed,us,us
2019-01-16T08:16:57.310Z,-15.1184,-173.3482,10,5.1,mb,,84,1.939,1.15,us,us2000j4fa,2019-02-21T12:53:38.040Z,"101km NNE of Hihifo, Tonga",earthquake,8.1,1.8,0.047,147,reviewed,us,us
2019-01-16T04:12:35.310Z,-21.7795,169.0165,10,5.3,mww,,27,2.406,0.91,us,us2000j4dx,2019-02-26T22:51:06.535Z,"120km ESE of Tadine, New Caledonia",earthquake,8.9,1.8,0.068,21,reviewed,us,us
2019-01-16T01:51:01.130Z,-22.0616,169.4063,10,5.1,mb,,104,2.747,1.02,us,us2000j4cy,2019-02-05T03:19:32.040Z,"167km ESE of Tadine, New Caledonia",earthquake,10.7,1.8,0.054,111,reviewed,us,us
2019-01-15T20:24:08.530Z,-8.9422,-79.0533,57.59,5.2,mb,,89,1.91,0.67,us,us2000j481,2019-01-31T20:02:08.910Z,"45km W of Puerto Santa, Peru",earthquake,8.7,5.6,0.032,321,reviewed,us,us
2019-01-15T20:03:20.590Z,5.8205,126.896,64.5,5.7,mww,,39,1.803,1.04,us,us2000j47l,2019-02-27T16:33:01.990Z,"99km SE of Pondaguitan, Philippines",earthquake,6.6,4.1,0.06,27,reviewed,us,us
2019-01-15T18:06:34.300Z,-13.336,166.8752,35,6.6,mww,,18,7.818,0.75,us,us2000j468,2019-02-27T16:30:42.074Z,"94km NW of Sola, Vanuatu",earthquake,8.2,1.9,0.038,66,reviewed,us,us
2019-01-15T03:41:03.350Z,11.2651,-86.6365,28.07,5.3,mww,,69,0.917,1.08,us,us2000j40f,2019-02-26T22:48:00.040Z,"59km SSW of Masachapa, Nicaragua",earthquake,5.6,3.4,0.052,36,reviewed,us,us
2019-01-15T01:58:55.180Z,-5.9732,146.5817,35,5.1,mb,,22,3.981,0.63,us,us2000j3zy,2019-02-20T03:36:05.040Z,"86km ENE of Kainantu, Papua New Guinea",earthquake,8,1.9,0.059,93,reviewed,us,us
2019-01-14T22:48:08.620Z,-17.6744,-70.6526,96.3,5.2,mb,,160,0.753,0.71,us,us1000is4x,2019-02-04T03:19:23.040Z,"31km SSW of Ilabaya, Peru",earthquake,7.4,6.2,0.088,42,reviewed,us,us
2019-01-14T04:23:41.040Z,36.1902,139.8748,53.43,5,mb,,81,1.394,1.1,us,us2000j3mh,2019-02-01T03:09:56.347Z,"11km NW of Ishige, Japan",earthquake,6,4.9,0.035,261,reviewed,us,us
